Date,Time of day,Scheduled commercial net export[MWh],Denmark 2 (export)[MWh],Denmark 2 (import)[MWh],Poland (export)[MWh],Poland (import)[MWh],Czech Republic (export)[MWh],Czech Republic (import)[MWh]
"Feb 16, 2018",3:00 PM,-126,111,-585,0,-0,348,-0
"Feb 16, 2018",4:00 PM,-257,0,-585,0,-0,328,-0
"Feb 16, 2018",5:00 PM,-135,102,-585,0,-0,348,-0
"Feb 16, 2018",6:00 PM,-563,0,-585,0,-230,267,-15
"Feb 16, 2018",7:00 PM,-653,0,-585,0,-279,356,-145
"Feb 16, 2018",8:00 PM,-876,0,-585,0,-495,297,-93
"Feb 16, 2018",9:00 PM,-884,0,-585,0,-505,226,-20
"Feb 16, 2018",10:00 PM,"-1,299",0,-585,0,-686,202,-230
"Feb 16, 2018",11:00 PM,"-1,346",0,-585,0,-736,205,-230
"Feb 17, 2018",12:00 AM,"-1,363",110,-585,0,-759,127,-256
"Feb 17, 2018",1:00 AM,"-1,380",8,-585,0,-649,109,-263
"Feb 17, 2018",2:00 AM,"-1,153",53,-585,0,-689,321,-253
"Feb 17, 2018",3:00 AM,"-1,092",32,-585,0,-649,360,-250
"Feb 17, 2018",4:00 AM,"-1,068",0,-585,0,-525,301,-259
"Feb 17, 2018",5:00 AM,-530,0,-343,0,-405,472,-254
"Feb 17, 2018",6:00 AM,-689,0,-585,0,-183,140,-61
"Feb 17, 2018",7:00 AM,-652,0,-585,0,-302,300,-65
"Feb 17, 2018",8:00 AM,-708,0,-585,100,-268,155,-110
"Feb 17, 2018",9:00 AM,-460,0,-585,100,-70,155,-60
"Feb 17, 2018",10:00 AM,-364,81,-585,100,-70,155,-45
"Feb 17, 2018",11:00 AM,-380,0,-585,100,-0,150,-45
"Feb 17, 2018",12:00 PM,-448,0,-585,50,-0,155,-68
"Feb 17, 2018",1:00 PM,-479,0,-585,50,-0,155,-99
"Feb 17, 2018",2:00 PM,-384,0,-585,100,-0,185,-84
"Feb 17, 2018",3:00 PM,-341,0,-585,0,-0,289,-45
"Feb 17, 2018",4:00 PM,-275,0,-585,0,-0,355,-45
"Feb 17, 2018",5:00 PM,-199,0,-585,0,-0,431,-45
"Feb 17, 2018",6:00 PM,-136,0,-561,0,-0,485,-60
"Feb 17, 2018",7:00 PM,-243,192,-585,0,-0,230,-80
"Feb 17, 2018",8:00 PM,-360,0,-585,0,-0,285,-60
"Feb 17, 2018",9:00 PM,-607,0,-585,0,-50,168,-140
"Feb 17, 2018",10:00 PM,-964,0,-585,0,-410,125,-94
"Feb 17, 2018",11:00 PM,-806,0,-585,0,-245,200,-176
"Feb 18, 2018",12:00 AM,-813,0,-22,0,-405,10,-396
"Feb 18, 2018",1:00 AM,-896,0,-585,0,-305,110,-116
"Feb 18, 2018",2:00 AM,-738,0,-498,0,-230,110,-120
"Feb 18, 2018",3:00 AM,-435,0,-112,0,-203,10,-130
"Feb 18, 2018",4:00 AM,-346,42,-0,0,-233,10,-165
"Feb 18, 2018",5:00 AM,-197,100,-0,0,-217,10,-90
"Feb 18, 2018",6:00 AM,104,598,-106,0,-33,10,-365
"Feb 18, 2018",7:00 AM,284,600,-97,0,-55,10,-174
"Feb 18, 2018",8:00 AM,-72,0,-97,0,-0,110,-85
"Feb 18, 2018",9:00 AM,-686,0,-486,0,-0,35,-235
"Feb 18, 2018",10:00 AM,-874,0,-585,0,-0,10,-299
"Feb 18, 2018",11:00 AM,-252,13,-0,0,-0,35,-300
"Feb 18, 2018",12:00 PM,-25,600,-180,0,-0,10,-455
"Feb 18, 2018",1:00 PM,-509,0,-180,0,-0,10,-339
"Feb 18, 2018",2:00 PM,-560,0,-231,0,-0,10,-339
"Feb 18, 2018",3:00 PM,-917,0,-585,0,-0,5,-337
"Feb 18, 2018",4:00 PM,-621,0,-311,0,-0,15,-325
"Feb 18, 2018",5:00 PM,-615,0,-585,0,-0,20,-50
"Feb 18, 2018",6:00 PM,-604,31,-585,0,-0,15,-65
"Feb 18, 2018",7:00 PM,-478,102,-585,0,-0,70,-65
"Feb 18, 2018",8:00 PM,-653,159,-585,0,-0,18,-245
"Feb 18, 2018",9:00 PM,-503,379,-585,0,-0,10,-307
"Feb 18, 2018",10:00 PM,-893,480,-585,0,-408,10,-390
"Feb 18, 2018",11:00 PM,-411,345,-0,0,-374,5,-387
"Feb 19, 2018",12:00 AM,-489,35,-0,200,-389,30,-365
"Feb 19, 2018",1:00 AM,-380,85,-0,50,-280,30,-265
"Feb 19, 2018",2:00 AM,-890,222,-372,50,-455,30,-365
"Feb 19, 2018",3:00 AM,-664,27,-129,50,-321,30,-321
"Feb 19, 2018",4:00 AM,-588,84,-326,100,-260,135,-321
"Feb 19, 2018",5:00 AM,-657,138,-227,50,-383,30,-265
"Feb 19, 2018",6:00 AM,-840,0,-585,0,-270,255,-240
"Feb 19, 2018",7:00 AM,-724,0,-41,0,-460,110,-333
"Feb 19, 2018",8:00 AM,-323,0,-147,0,-0,113,-289
"Feb 19, 2018",9:00 AM,-233,0,-137,200,-100,113,-309
"Feb 19, 2018",10:00 AM,-507,0,-254,200,-100,38,-391
"Feb 19, 2018",11:00 AM,-999,0,-585,200,-100,93,-607
"Feb 19, 2018",12:00 PM,-850,0,-585,100,-0,63,-428
"Feb 19, 2018",1:00 PM,-672,0,-585,100,-0,38,-225
"Feb 19, 2018",2:00 PM,-892,0,-585,0,-100,38,-245
"Feb 19, 2018",3:00 PM,"-1,072",0,-585,0,-100,38,-425
"Feb 19, 2018",4:00 PM,-968,0,-585,100,-400,63,-146
"Feb 19, 2018",5:00 PM,-913,0,-428,50,-260,83,-358
"Feb 19, 2018",6:00 PM,-968,0,-585,150,-200,113,-446
"Feb 19, 2018",7:00 PM,"-1,474",0,-585,100,-220,38,-807
"Feb 19, 2018",8:00 PM,"-1,343",0,-585,0,-0,75,-833
"Feb 19, 2018",9:00 PM,"-1,913",0,-585,0,-781,75,-622
"Feb 19, 2018",10:00 PM,"-1,929",0,-585,0,-840,55,-559
"Feb 19, 2018",11:00 PM,"-1,930",0,-585,0,-795,0,-550
"Feb 20, 2018",12:00 AM,"-1,710",0,-585,0,-445,30,-710
"Feb 20, 2018",1:00 AM,"-1,835",0,-585,0,-545,5,-710
"Feb 20, 2018",2:00 AM,"-1,750",0,-585,0,-540,85,-710
"Feb 20, 2018",3:00 AM,"-1,645",100,-585,0,-605,55,-610
"Feb 20, 2018",4:00 AM,"-1,588",0,-585,0,-548,55,-510
"Feb 20, 2018",5:00 AM,"-1,537",0,-545,0,-490,80,-582
"Feb 20, 2018",6:00 AM,-957,0,-60,50,-450,33,-530
"Feb 20, 2018",7:00 AM,-960,60,-0,0,-462,58,-616
"Feb 20, 2018",8:00 AM,-66,392,-0,0,-0,98,-556
"Feb 20, 2018",9:00 AM,-124,541,-0,0,-20,58,-703
"Feb 20, 2018",10:00 AM,-331,0,-59,0,-10,113,-375
"Feb 20, 2018",11:00 AM,-34,301,-158,0,-0,118,-295
"Feb 20, 2018",12:00 PM,-134,156,-44,0,-100,118,-264
"Feb 20, 2018",1:00 PM,-622,0,-488,0,-0,118,-252
"Feb 20, 2018",2:00 PM,-852,0,-569,0,-0,63,-346
"Feb 20, 2018",3:00 PM,-810,0,-585,0,-0,113,-338
"Feb 20, 2018",4:00 PM,-302,29,-29,0,-0,73,-375
"Feb 20, 2018",5:00 PM,333,600,-0,0,-0,113,-380
"Feb 20, 2018",6:00 PM,282,600,-0,0,-0,93,-411
"Feb 20, 2018",7:00 PM,-158,160,-0,0,-0,93,-411
"Feb 20, 2018",8:00 PM,-377,175,-63,0,-167,68,-390
"Feb 20, 2018",9:00 PM,-702,321,-0,0,-625,33,-431
"Feb 20, 2018",10:00 PM,-568,161,-0,0,-353,8,-384
"Feb 20, 2018",11:00 PM,-669,4,-0,0,-291,8,-390
"Feb 21, 2018",12:00 AM,-122,600,-0,0,-360,81,-443
"Feb 21, 2018",1:00 AM,-59,600,-0,0,-380,130,-409
"Feb 21, 2018",2:00 AM,-190,600,-0,50,-380,160,-620
"Feb 21, 2018",3:00 AM,-181,600,-0,50,-280,144,-695
"Feb 21, 2018",4:00 AM,129,600,-0,0,-245,194,-420
"Feb 21, 2018",5:00 AM,114,600,-0,0,-240,144,-390
"Feb 21, 2018",6:00 AM,236,600,-0,0,-223,129,-270
"Feb 21, 2018",7:00 AM,470,600,-0,0,-15,30,-145
"Feb 21, 2018",8:00 AM,405,600,-0,100,-0,80,-375
"Feb 21, 2018",9:00 AM,378,600,-0,100,-0,53,-375
"Feb 21, 2018",10:00 AM,258,600,-0,100,-0,30,-472
"Feb 21, 2018",11:00 AM,239,600,-0,0,-0,30,-391
"Feb 21, 2018",12:00 PM,515,600,-15,0,-0,180,-250
"Feb 21, 2018",1:00 PM,177,600,-293,0,-0,120,-250
"Feb 21, 2018",2:00 PM,311,600,-147,0,-0,130,-272
"Feb 21, 2018",3:00 PM,410,600,-127,0,-0,187,-250
"Feb 21, 2018",4:00 PM,377,600,-66,0,-0,93,-250
"Feb 21, 2018",5:00 PM,689,600,-0,100,-0,135,-146
"Feb 21, 2018",6:00 PM,581,600,-0,0,-0,125,-144
"Feb 21, 2018",7:00 PM,209,424,-100,0,-0,30,-145
"Feb 21, 2018",8:00 PM,-339,0,-123,95,-0,30,-341
"Feb 21, 2018",9:00 PM,-618,0,-123,75,-230,30,-370
"Feb 21, 2018",10:00 PM,-304,464,-228,300,-480,30,-390
"Feb 21, 2018",11:00 PM,-97,600,-11,200,-500,30,-416
"Feb 22, 2018",12:00 AM,260,335,-0,200,-213,193,-255
"Feb 22, 2018",1:00 AM,129,396,-0,200,-239,80,-308
"Feb 22, 2018",2:00 AM,2,413,-0,200,-420,144,-335
"Feb 22, 2018",3:00 AM,142,596,-9,200,-330,195,-510
"Feb 22, 2018",4:00 AM,362,600,-13,101,-149,310,-487
"Feb 22, 2018",5:00 AM,672,600,-15,100,-25,388,-376
"Feb 22, 2018",6:00 AM,372,600,-0,100,-486,327,-169
"Feb 22, 2018",7:00 AM,286,600,-0,0,-200,166,-280
"Feb 22, 2018",8:00 AM,551,600,-0,100,-50,91,-190
"Feb 22, 2018",9:00 AM,649,600,-2,100,-50,91,-90
"Feb 22, 2018",10:00 AM,541,600,-0,0,-0,91,-150
"Feb 22, 2018",11:00 AM,751,600,-0,0,-0,226,-75
"Feb 22, 2018",12:00 PM,720,600,-0,0,-0,176,-56
"Feb 22, 2018",1:00 PM,746,600,-0,0,-0,156,-10
"Feb 22, 2018",2:00 PM,840,600,-0,0,-0,240,-0
"Feb 22, 2018",3:00 PM,976,600,-2,0,-0,378,-0
"Feb 22, 2018",4:00 PM,827,600,-5,0,-0,232,-0
"Feb 22, 2018",5:00 PM,896,600,-0,0,-0,371,-75
"Feb 22, 2018",6:00 PM,950,600,-0,0,-0,440,-90
"Feb 22, 2018",7:00 PM,813,598,-0,0,-0,305,-90
"Feb 22, 2018",8:00 PM,536,450,-0,0,-0,241,-155
"Feb 22, 2018",9:00 PM,518,373,-0,0,-0,400,-255
"Feb 22, 2018",10:00 PM,749,830,-284,0,-0,359,-156
"Feb 22, 2018",11:00 PM,533,600,-0,0,-0,163,-230
"Feb 23, 2018",12:00 AM,118,576,-0,0,-204,156,-410
"Feb 23, 2018",1:00 AM,75,600,-0,0,-304,184,-405
"Feb 23, 2018",2:00 AM,105,600,-0,0,-320,155,-330
"Feb 23, 2018",3:00 AM,65,600,-0,0,-320,115,-330
"Feb 23, 2018",4:00 AM,394,600,-0,0,-209,333,-330
"Feb 23, 2018",5:00 AM,385,252,-0,0,-120,408,-155
"Feb 23, 2018",6:00 AM,306,644,-585,0,-249,593,-97
"Feb 23, 2018",7:00 AM,915,395,-0,0,-0,558,-38
"Feb 23, 2018",8:00 AM,"1,081",600,-0,0,-0,631,-150
"Feb 23, 2018",9:00 AM,880,600,-0,0,-0,383,-103
"Feb 23, 2018",10:00 AM,988,600,-0,0,-0,523,-135
"Feb 23, 2018",11:00 AM,943,600,-0,0,-0,478,-135
"Feb 23, 2018",12:00 PM,903,600,-0,0,-0,438,-135
"Feb 23, 2018",1:00 PM,"1,065",600,-0,0,-0,550,-85
"Feb 23, 2018",2:00 PM,"1,065",600,-0,0,-0,550,-85
"Feb 23, 2018",3:00 PM,"1,065",600,-0,0,-0,550,-85
"Feb 23, 2018",4:00 PM,"1,030",600,-0,0,-0,565,-135
"Feb 23, 2018",5:00 PM,"1,030",600,-0,0,-0,565,-135
"Feb 23, 2018",6:00 PM,748,369,-0,0,-0,513,-134
"Feb 23, 2018",7:00 PM,265,370,-585,0,-0,605,-125
"Feb 23, 2018",8:00 PM,-120,0,-438,0,-0,468,-150
"Feb 23, 2018",9:00 PM,249,274,-285,0,-0,410,-150
"Feb 23, 2018",10:00 PM,19,0,-192,0,-0,298,-87
"Feb 23, 2018",11:00 PM,265,600,-217,0,-50,157,-225
"Feb 24, 2018",12:00 AM,130,600,-85,0,-350,81,-116
"Feb 24, 2018",1:00 AM,-15,600,-0,0,-500,81,-196
"Feb 24, 2018",2:00 AM,-292,600,-0,0,-845,86,-133
"Feb 24, 2018",3:00 AM,10,600,-0,0,-620,116,-86
"Feb 24, 2018",4:00 AM,127,600,-0,0,-511,106,-68
"Feb 24, 2018",5:00 AM,265,600,-0,0,-492,260,-103
"Feb 24, 2018",6:00 AM,601,600,-105,0,-155,261,-0
"Feb 24, 2018",7:00 AM,922,600,-204,0,-26,552,-0
"Feb 24, 2018",8:00 AM,890,600,-0,0,-200,535,-45
"Feb 24, 2018",9:00 AM,"1,154",600,-0,0,-11,610,-45
"Feb 24, 2018",10:00 AM,"1,160",600,-0,0,-0,560,-0
"Feb 24, 2018",11:00 AM,"1,050",600,-0,0,-0,450,-0
"Feb 24, 2018",12:00 PM,950,600,-0,0,-0,350,-0
"Feb 24, 2018",1:00 PM,900,600,-0,0,-0,300,-0
"Feb 24, 2018",2:00 PM,900,600,-0,0,-0,300,-0
"Feb 24, 2018",3:00 PM,900,600,-0,0,-0,300,-0
"Feb 24, 2018",4:00 PM,950,600,-0,0,-0,350,-0
"Feb 24, 2018",5:00 PM,"1,010",600,-0,0,-0,410,-0
"Feb 24, 2018",6:00 PM,675,600,-116,0,-0,271,-80
"Feb 24, 2018",7:00 PM,869,600,-0,0,-0,269,-0
"Feb 24, 2018",8:00 PM,806,600,-0,0,-0,206,-0
"Feb 24, 2018",9:00 PM,810,600,-0,0,-0,210,-0
"Feb 24, 2018",10:00 PM,666,600,-0,0,-0,156,-90
"Feb 24, 2018",11:00 PM,706,600,-0,0,-0,195,-89
"Feb 25, 2018",12:00 AM,258,600,-0,0,-0,40,-382
"Feb 25, 2018",1:00 AM,262,600,-0,0,-0,40,-378
"Feb 25, 2018",2:00 AM,380,600,-0,0,-0,40,-260
"Feb 25, 2018",3:00 AM,302,600,-0,0,-0,40,-338
"Feb 25, 2018",4:00 AM,45,600,-0,0,-0,40,-595
"Feb 25, 2018",5:00 AM,51,600,-0,0,-0,40,-589
"Feb 25, 2018",6:00 AM,152,600,-0,0,-0,40,-488
"Feb 25, 2018",7:00 AM,299,600,-15,0,-0,40,-326
"Feb 25, 2018",8:00 AM,578,600,-0,0,-0,123,-145
"Feb 25, 2018",9:00 AM,92,600,-601,0,-0,238,-145
"Feb 25, 2018",10:00 AM,-127,600,-868,0,-0,286,-145
"Feb 25, 2018",11:00 AM,493,600,-267,0,-0,199,-39
"Feb 25, 2018",12:00 PM,716,600,-0,0,-0,151,-35
"Feb 25, 2018",1:00 PM,613,600,-0,0,-0,108,-95
"Feb 25, 2018",2:00 PM,542,600,-0,0,-0,76,-134
"Feb 25, 2018",3:00 PM,607,600,-0,0,-0,102,-95
"Feb 25, 2018",4:00 PM,850,600,-0,0,-0,250,-0
"Feb 25, 2018",5:00 PM,29,0,-1,0,-0,128,-98
"Feb 25, 2018",6:00 PM,-343,0,-255,100,-250,165,-103
"Feb 25, 2018",7:00 PM,-62,0,-36,100,-140,139,-125
"Feb 25, 2018",8:00 PM,-71,102,-106,100,-227,170,-110
"Feb 25, 2018",9:00 PM,539,600,-123,100,-0,87,-125
"Feb 25, 2018",10:00 PM,-62,280,-0,100,-350,150,-242
"Feb 25, 2018",11:00 PM,38,600,-0,200,-398,45,-409
"Feb 26, 2018",12:00 AM,353,600,-0,0,-125,143,-265
"Feb 26, 2018",1:00 AM,308,600,-0,0,-170,143,-265
"Feb 26, 2018",2:00 AM,324,600,-0,0,-154,143,-265
"Feb 26, 2018",3:00 AM,391,600,-0,0,-72,128,-265
"Feb 26, 2018",4:00 AM,353,600,-0,0,-125,143,-265
"Feb 26, 2018",5:00 AM,414,600,-0,0,-0,52,-238
"Feb 26, 2018",6:00 AM,109,271,-0,0,-381,239,-20
"Feb 26, 2018",7:00 AM,998,655,-55,0,-0,413,-15
"Feb 26, 2018",8:00 AM,"1,060",600,-0,0,-0,460,-0
"Feb 26, 2018",9:00 AM,"1,055",600,-0,0,-0,455,-0
"Feb 26, 2018",10:00 AM,934,600,-0,0,-0,379,-45
"Feb 26, 2018",11:00 AM,955,600,-0,0,-0,355,-0
"Feb 26, 2018",12:00 PM,"1,019",600,-0,0,-0,419,-0
"Feb 26, 2018",1:00 PM,"1,075",600,-0,0,-0,475,-0
"Feb 26, 2018",2:00 PM,923,600,-90,0,-0,413,-0
"Feb 26, 2018",3:00 PM,953,557,-0,0,-0,396,-0
"Feb 26, 2018",4:00 PM,678,331,-28,0,-0,375,-0
"Feb 26, 2018",5:00 PM,653,172,-0,0,-0,481,-0
"Feb 26, 2018",6:00 PM,124,105,-222,0,-40,281,-0
"Feb 26, 2018",7:00 PM,-335,0,-585,0,-40,290,-0
"Feb 26, 2018",8:00 PM,-229,0,-585,0,-0,397,-41
"Feb 26, 2018",9:00 PM,-271,4,-585,0,-78,393,-5
"Feb 26, 2018",10:00 PM,"-1,325",100,-585,0,-715,125,-250
"Feb 26, 2018",11:00 PM,-881,204,-585,0,-375,50,-175
"Feb 27, 2018",12:00 AM,-923,0,-467,0,-303,70,-223
"Feb 27, 2018",1:00 AM,-627,0,-268,0,-327,173,-205
"Feb 27, 2018",2:00 AM,-839,0,-416,0,-291,100,-232
"Feb 27, 2018",3:00 AM,-624,0,-416,0,-295,100,-13
"Feb 27, 2018",4:00 AM,-668,0,-566,0,-362,268,-8
"Feb 27, 2018",5:00 AM,-927,0,-564,0,-407,188,-144
"Feb 27, 2018",6:00 AM,-312,0,-585,0,-0,478,-205
"Feb 27, 2018",7:00 AM,-489,0,-585,0,-0,208,-112
"Feb 27, 2018",8:00 AM,-294,0,-585,0,-0,596,-305
"Feb 27, 2018",9:00 AM,-368,18,-585,0,-0,276,-77
"Feb 27, 2018",10:00 AM,-197,42,-585,0,-0,371,-25
"Feb 27, 2018",11:00 AM,-224,125,-585,0,-0,333,-97
"Feb 27, 2018",12:00 PM,171,60,-585,0,-0,696,-0
"Feb 27, 2018",1:00 PM,-20,39,-585,0,-0,526,-0
"Feb 27, 2018",2:00 PM,193,367,-585,0,-50,461,-0
"Feb 27, 2018",3:00 PM,-23,249,-585,0,-200,513,-0
"Feb 27, 2018",4:00 PM,-190,69,-585,0,-200,526,-0
"Feb 27, 2018",5:00 PM,-132,234,-585,0,-200,419,-0
"Feb 27, 2018",6:00 PM,-124,249,-585,0,-200,412,-0
"Feb 27, 2018",7:00 PM,-107,335,-585,0,-200,343,-0
"Feb 27, 2018",8:00 PM,-308,236,-585,0,-300,341,-0
"Feb 27, 2018",9:00 PM,-171,290,-496,0,-420,460,-5
"Feb 27, 2018",10:00 PM,304,377,-0,0,-330,262,-5
"Feb 27, 2018",11:00 PM,374,600,-0,0,-401,180,-5
"Feb 28, 2018",12:00 AM,562,450,-218,0,-0,330,-0
"Feb 28, 2018",1:00 AM,137,490,-468,0,-200,315,-0
"Feb 28, 2018",2:00 AM,271,523,-361,0,-200,309,-0
"Feb 28, 2018",3:00 AM,335,600,-265,0,-200,200,-0
"Feb 28, 2018",4:00 AM,623,600,-105,0,-80,208,-0
"Feb 28, 2018",5:00 AM,483,581,-0,0,-367,269,-0
"Feb 28, 2018",6:00 AM,37,120,-34,0,-669,620,-0
"Feb 28, 2018",7:00 AM,922,600,-0,0,-300,622,-0
"Feb 28, 2018",8:00 AM,"1,333",600,-0,0,-0,733,-0
"Feb 28, 2018",9:00 AM,"1,150",600,-0,0,-0,550,-0
"Feb 28, 2018",10:00 AM,"1,100",600,-0,0,-0,500,-0
"Feb 28, 2018",11:00 AM,"1,050",600,-0,0,-0,450,-0
"Feb 28, 2018",12:00 PM,945,600,-0,45,-0,300,-0
"Feb 28, 2018",1:00 PM,"1,090",600,-0,40,-0,450,-0
"Feb 28, 2018",2:00 PM,"1,080",600,-0,30,-0,450,-0
"Feb 28, 2018",3:00 PM,"1,050",600,-0,0,-0,450,-0
"Feb 28, 2018",4:00 PM,"1,200",600,-0,0,-0,600,-0
"Feb 28, 2018",5:00 PM,"1,050",600,-0,0,-0,450,-0
"Feb 28, 2018",6:00 PM,"1,198",600,-0,0,-0,638,-40
"Feb 28, 2018",7:00 PM,"1,298",600,-0,0,-0,698,-0
"Feb 28, 2018",8:00 PM,"1,049",600,-0,0,-0,449,-0
"Feb 28, 2018",9:00 PM,"1,049",600,-0,0,-0,449,-0
"Feb 28, 2018",10:00 PM,"1,021",600,-0,0,-0,421,-0
"Feb 28, 2018",11:00 PM,893,600,-0,0,-0,393,-100
"Mar 1, 2018",12:00 AM,"1,110",600,-0,0,-0,515,-5
"Mar 1, 2018",1:00 AM,"1,165",600,-0,0,-0,570,-5
"Mar 1, 2018",2:00 AM,"1,165",600,-0,0,-0,570,-5
"Mar 1, 2018",3:00 AM,"1,024",600,-0,0,-0,424,-0
"Mar 1, 2018",4:00 AM,"1,050",600,-0,0,-0,450,-0
"Mar 1, 2018",5:00 AM,"1,050",600,-0,0,-0,450,-0
"Mar 1, 2018",6:00 AM,"1,200",600,-0,0,-0,600,-0
"Mar 1, 2018",7:00 AM,"1,200",600,-0,0,-0,600,-0
"Mar 1, 2018",8:00 AM,"1,168",600,-0,0,-0,630,-62
"Mar 1, 2018",9:00 AM,"1,185",600,-0,0,-0,716,-131
"Mar 1, 2018",10:00 AM,"1,160",600,-0,0,-0,638,-78
"Mar 1, 2018",11:00 AM,"1,160",600,-0,0,-0,636,-76
"Mar 1, 2018",12:00 PM,"1,144",600,-0,0,-0,680,-136
"Mar 1, 2018",1:00 PM,"1,164",600,-0,0,-0,630,-66
"Mar 1, 2018",2:00 PM,"1,020",600,-0,0,-0,480,-60
"Mar 1, 2018",3:00 PM,900,600,-0,0,-0,300,-0
"Mar 1, 2018",4:00 PM,"1,050",600,-0,0,-0,450,-0
"Mar 1, 2018",5:00 PM,"1,200",600,-0,0,-0,600,-0
"Mar 1, 2018",6:00 PM,"1,200",600,-0,0,-0,600,-0
"Mar 1, 2018",7:00 PM,"1,200",600,-0,0,-0,600,-0
"Mar 1, 2018",8:00 PM,"1,116",600,-84,0,-0,600,-0
"Mar 1, 2018",9:00 PM,"1,138",600,-7,0,-0,545,-0
"Mar 1, 2018",10:00 PM,931,600,-113,0,-0,449,-5
"Mar 1, 2018",11:00 PM,963,600,-0,0,-0,368,-5
"Mar 2, 2018",12:00 AM,"1,036",587,-0,0,-0,464,-15
"Mar 2, 2018",1:00 AM,963,591,-88,0,-0,475,-15
"Mar 2, 2018",2:00 AM,"1,028",600,-36,0,-0,479,-15
"Mar 2, 2018",3:00 AM,941,600,-42,0,-0,398,-15
"Mar 2, 2018",4:00 AM,949,600,-0,0,-0,364,-15
"Mar 2, 2018",5:00 AM,859,600,-0,0,-0,274,-15
"Mar 2, 2018",6:00 AM,"1,045",600,-0,0,-61,521,-15
"Mar 2, 2018",7:00 AM,"1,160",600,-0,0,-0,575,-15
"Mar 2, 2018",8:00 AM,"1,094",600,-0,0,-0,509,-15
"Mar 2, 2018",9:00 AM,"1,166",600,-0,0,-0,566,-0
"Mar 2, 2018",10:00 AM,"1,218",600,-0,0,-0,618,-0
"Mar 2, 2018",11:00 AM,"1,085",600,-0,0,-0,485,-0
"Mar 2, 2018",12:00 PM,"1,050",600,-0,0,-0,450,-0
"Mar 2, 2018",1:00 PM,"1,067",600,-0,0,-0,467,-0
"Mar 2, 2018",2:00 PM,"1,080",600,-0,0,-0,480,-0
"Mar 2, 2018",3:00 PM,957,600,-93,0,-0,450,-0
"Mar 2, 2018",4:00 PM,985,600,-2,0,-0,387,-0
"Mar 2, 2018",5:00 PM,605,282,-122,0,-0,455,-10
"Mar 2, 2018",6:00 PM,-204,146,-587,0,-0,237,-0
"Mar 2, 2018",7:00 PM,215,0,-149,0,-0,364,-0
"Mar 2, 2018",8:00 PM,515,187,-177,0,-0,520,-15
"Mar 2, 2018",9:00 PM,831,497,-34,0,-0,383,-15
"Mar 2, 2018",10:00 PM,-290,599,-585,200,-503,173,-174
"Mar 2, 2018",11:00 PM,-467,105,-0,200,-600,150,-322
"Mar 3, 2018",12:00 AM,379,600,-9,0,-0,305,-517
"Mar 3, 2018",1:00 AM,72,600,-106,0,-0,105,-527
"Mar 3, 2018",2:00 AM,8,600,-150,0,-0,105,-547
"Mar 3, 2018",3:00 AM,161,600,-27,0,-0,105,-517
"Mar 3, 2018",4:00 AM,255,600,-133,0,-0,305,-517
"Mar 3, 2018",5:00 AM,440,600,-30,0,-0,387,-517
"Mar 3, 2018",6:00 AM,364,600,-0,0,-0,281,-517
"Mar 3, 2018",7:00 AM,503,600,-0,0,-0,420,-517
"Mar 3, 2018",8:00 AM,372,600,-73,0,-0,297,-452
"Mar 3, 2018",9:00 AM,511,600,-0,0,-0,348,-437
"Mar 3, 2018",10:00 AM,414,600,-0,0,-0,252,-438
"Mar 3, 2018",11:00 AM,421,600,-0,0,-0,308,-487
"Mar 3, 2018",12:00 PM,59,600,-0,0,-0,135,-676
"Mar 3, 2018",1:00 PM,76,600,-0,0,-0,135,-659
"Mar 3, 2018",2:00 PM,153,600,-0,0,-0,135,-582
"Mar 3, 2018",3:00 PM,287,600,-0,0,-0,135,-448
"Mar 3, 2018",4:00 PM,375,600,-0,0,-0,284,-509
"Mar 3, 2018",5:00 PM,336,600,-0,0,-0,245,-509
"Mar 3, 2018",6:00 PM,501,600,-0,0,-0,410,-509
"Mar 3, 2018",7:00 PM,207,600,-226,0,-0,357,-524
"Mar 3, 2018",8:00 PM,-156,600,-449,0,-0,287,-594
"Mar 3, 2018",9:00 PM,143,600,-107,0,-0,239,-589
"Mar 3, 2018",10:00 PM,-105,600,-214,0,-0,98,-589
"Mar 3, 2018",11:00 PM,1,600,-150,0,-0,140,-589
"Mar 4, 2018",12:00 AM,63,600,-0,0,-0,224,-761
"Mar 4, 2018",1:00 AM,-92,600,-0,0,-0,224,-916
"Mar 4, 2018",2:00 AM,271,600,-0,0,-0,224,-553
"Mar 4, 2018",3:00 AM,230,600,-0,0,-0,224,-594
"Mar 4, 2018",4:00 AM,167,600,-0,0,-0,203,-636
"Mar 4, 2018",5:00 AM,-33,600,-0,0,-0,203,-836
"Mar 4, 2018",6:00 AM,-14,600,-105,0,-0,203,-712
"Mar 4, 2018",7:00 AM,-210,600,-77,0,-0,104,-837
"Mar 4, 2018",8:00 AM,-278,600,-192,0,-0,12,-698
"Mar 4, 2018",9:00 AM,-27,600,-76,0,-0,132,-683
"Mar 4, 2018",10:00 AM,78,600,-49,0,-0,160,-633
"Mar 4, 2018",11:00 AM,-26,600,-0,0,-0,55,-681
"Mar 4, 2018",12:00 PM,-39,600,-0,0,-0,42,-681
"Mar 4, 2018",1:00 PM,-98,600,-0,0,-0,42,-740
"Mar 4, 2018",2:00 PM,-89,600,-0,0,-0,42,-731
"Mar 4, 2018",3:00 PM,39,600,-0,0,-0,100,-661
